"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-03,0,0,0,0,0,0,0,0,0,-7.57087906822562e-12,-2.60878819972277e-13,0,51.1349138227399,11.6629807397939
"2",2025-08-03 00:15:00,0,0,0,0,0,0,0,0,0,1.08687495812774e-11,1.31440139375627e-12,0,51.1349138227399,11.6629807397939
"3",2025-08-03 00:30:00,0,0,0,0,0,0,0,0,0,-3.22163477540016e-12,-2.26020161062479e-12,0,51.1349138227399,11.6629807397939
"4",2025-08-03 00:45:00,0,0,0,0,0,0,0,0,0,-2.83749355003238e-12,2.81755207106471e-12,0,51.1349138227399,11.6629807397939
"5",2025-08-03 01:00:00,0,0,0,0,0,0,0,0,0,1.92794967442751e-11,7.82996602356434e-12,0,51.1349138227399,11.6629807397939
"6",2025-08-03 01:15:00,0,0,0,0,0,0,0,0,0,8.12910497188568e-13,1.95885659195483e-12,0,51.1349138227399,11.6629807397939
"7",2025-08-03 01:30:00,0,0,0,0,0,0,0,0,0,1.74183547496796e-11,-4.43898607045412e-12,0,51.1349138227399,11.6629807397939
"8",2025-08-03 01:45:00,0,0,0,0,0,0,0,0,0,1.52292028069496e-11,1.37954335659742e-11,0,51.1349138227399,11.6629807397939
"9",2025-08-03 02:00:00,0,0,0,0,0,0,0,0,0,-5.25646191090345e-12,6.01318851113319e-12,0,51.1349138227399,11.6629807397939
"10",2025-08-03 02:15:00,0,0,0,0,0,0,0,0,0,1.13733652979136e-11,-1.04484753683209e-12,0,51.1349138227399,11.6629807397939
"11",2025-08-03 02:30:00,0,0,0,0,0,0,0,0,0,1.42607130110264e-11,5.35425776615739e-12,0,51.1349138227399,11.6629807397939
"12",2025-08-03 02:45:00,0,0,0,0,0,0,0,0,0,-3.42184454202652e-11,3.2668886706233e-12,0,51.1349138227399,11.6629807397939
"13",2025-08-03 03:00:00,0,0,0,0,0,0,0,0,0,-1.36498408392072e-12,1.3853314332664e-11,0,51.1349138227399,11.6629807397939
"14",2025-08-03 03:15:00,0,0,0,0,0,0,0,0,0,6.90636411309242e-12,-1.14212092012167e-11,0,51.1349138227399,11.6629807397939
"15",2025-08-03 03:30:00,0,0,0,0,0,0,0,0,0,-1.06898890808225e-11,6.41396827995777e-12,0,51.1349138227399,11.6629807397939
"16",2025-08-03 03:45:00,0,0,0,0,0,0,0,0,0,2.28265635669231e-11,-2.07263231277466e-11,0,51.1349138227399,11.6629807397939
"17",2025-08-03 04:00:00,0,0,0,0,0,0,0,0,0,1.92927848547697e-12,-1.59993711858988e-11,0,51.1349138227399,11.6629807397939
"18",2025-08-03 04:15:00,0,0,0,0,0,0,0,0,0,9.89552494138479e-12,1.79143324494362e-11,0,51.1349138227399,11.6629807397939
"19",2025-08-03 04:30:00,0,0,0,0,0,0,0,0,0,8.19821748882532e-12,9.21027641743422e-12,0,51.1349138227399,11.6629807397939
"20",2025-08-03 04:45:00,0,0,0,0,0,0,0,0,0,8.03254637867212e-12,-3.11315432190895e-12,0,51.1349138227399,11.6629807397939
"21",2025-08-03 05:00:00,0,0,0,0,0,0,0,0,0,2.18471121042967e-11,-5.50932250916958e-13,0,51.1349138227399,11.6629807397939
"22",2025-08-03 05:15:00,0,0,0,0,0,0,0,0,0,0.0828425288200378,3.74920608010143e-05,0,51.1349138227399,11.6629807397939
"23",2025-08-03 05:30:00,0.1,0,375,379,377,5.3,5.2,5.7,59.9,0.188011646270752,0.0809767730534077,0,51.1349138227399,11.6629807397939
"24",2025-08-03 05:45:00,0.8,0.5,375,381,378,5.5,5.6,6,59.9,0.657458484172821,0.47891930937767,0,51.1349138227399,11.6629807397939
"25",2025-08-03 06:00:00,2.3,2.1,375,380,378,5.7,5.8,6.2,60,1.45218840837479,1.21088030934334,0,51.1349138227399,11.6629807397939
"26",2025-08-03 06:15:00,3.4,3.2,377,381,379,6.8,6.9,7.4,59.9,2.48244388103485,2.19252944588661,0,51.1349138227399,11.6629807397939
"27",2025-08-03 06:30:00,3.7,3.5,376,380,377,7,7,7.5,60,3.47690773010254,3.45342016220093,0,51.1349138227399,11.6629807397939
"28",2025-08-03 06:45:00,3.7,3.5,377,381,379,7.1,7.1,7.6,59.9,4.3047548443079,4.69854861497879,0,51.1349138227399,11.6629807397939
"29",2025-08-03 07:00:00,4.5,4.3,377,381,379,7.8,7.8,8.5,59.9,4.69093910753727,4.80099821090698,0,51.1349138227399,11.6629807397939
"30",2025-08-03 07:15:00,3.8,3.6,375,380,378,7.1,7.1,7.6,60,6.04869942367077,6.48809386789799,0,51.1349138227399,11.6629807397939
"31",2025-08-03 07:30:00,5.6,5.5,376,380,378,9.2,9.5,10.2,60,8.29448039531708,7.58502920866012,0,51.1349138227399,11.6629807397939
"32",2025-08-03 07:45:00,7.5,7.2,377,381,379,12,12.4,13.2,60,9.67993643283844,9.28170155584812,0,51.1349138227399,11.6629807397939
"33",2025-08-03 08:00:00,10.1,10,375,379,378,15.9,15.9,17,59.9,9.85352039337158,10.2444855451584,0,51.1349138227399,11.6629807397939
"34",2025-08-03 08:15:00,9.8,9.5,376,381,378,15.6,15.7,16.8,60,11.2105293631554,10.8504409074783,0,51.1349138227399,11.6629807397939
"35",2025-08-03 08:30:00,9,8.8,376,381,379,14.3,14.3,15.4,59.9,12.0747287154198,10.4830476671457,0,51.1349138227399,11.6629807397939
"36",2025-08-03 08:45:00,10.5,10.2,379,383,380,16.4,16.3,17.5,60,11.622910130024,11.0816987037659,0,51.1349138227399,11.6629807397939
