"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-22,0,0,0,0,0,0,0,0,0,3.38019542396069e-11,2.8664868324995e-11,0,51.1349138227399,32.2882490761031
"2",2025-08-22 00:15:00,0,0,0,0,0,0,0,0,0,1.4485671184957e-11,3.45616950653493e-12,0,51.1349138227399,32.2882490761031
"3",2025-08-22 00:30:00,0,0,0,0,0,0,0,0,0,5.89307583868504e-11,4.56601604819298e-11,0,51.1349138227399,32.2882490761031
"4",2025-08-22 00:45:00,0,0,0,0,0,0,0,0,0,-3.52559462189674e-11,-3.40561233460903e-11,0,51.1349138227399,32.2882490761031
"5",2025-08-22 01:00:00,0,0,0,0,0,0,0,0,0,8.01672413945198e-12,3.91380935907364e-11,0,51.1349138227399,32.2882490761031
"6",2025-08-22 01:15:00,0,0,0,0,0,0,0,0,0,-1.19282305240631e-11,-4.21829223632813e-11,0,51.1349138227399,32.2882490761031
"7",2025-08-22 01:30:00,0,0,0,0,0,0,0,0,0,-1.9393865019083e-11,4.12797629833221e-11,0,51.1349138227399,32.2882490761031
"8",2025-08-22 01:45:00,0,0,0,0,0,0,0,0,0,-6.13713124766946e-12,-2.8729934245348e-11,0,51.1349138227399,32.2882490761031
"9",2025-08-22 02:00:00,0,0,0,0,0,0,0,0,0,3.61153930425644e-11,6.02019764482975e-11,0,51.1349138227399,32.2882490761031
"10",2025-08-22 02:15:00,0,0,0,0,0,0,0,0,0,1.38816200196743e-11,-4.38886024057865e-11,0,51.1349138227399,32.2882490761031
"11",2025-08-22 02:30:00,0,0,0,0,0,0,0,0,0,5.04231974482536e-11,-3.2263521105051e-11,0,51.1349138227399,32.2882490761031
"12",2025-08-22 02:45:00,0,0,0,0,0,0,0,0,0,3.63986752927303e-11,-7.80173856765032e-12,0,51.1349138227399,32.2882490761031
"13",2025-08-22 03:00:00,0,0,0,0,0,0,0,0,0,7.25063681602478e-12,2.83202175050974e-11,0,51.1349138227399,32.2882490761031
"14",2025-08-22 03:15:00,0,0,0,0,0,0,0,0,0,-1.35898105800152e-11,2.8883995488286e-11,0,51.1349138227399,32.2882490761031
"15",2025-08-22 03:30:00,0,0,0,0,0,0,0,0,0,-4.15945164859295e-11,-1.70413982123137e-11,0,51.1349138227399,32.2882490761031
"16",2025-08-22 03:45:00,0,0,0,0,0,0,0,0,0,-1.47453434765339e-11,3.05517837405205e-11,0,51.1349138227399,32.2882490761031
"17",2025-08-22 04:00:00,0,0,0,0,0,0,0,0,0,-1.72802992165089e-11,-1.67704336345196e-11,0,51.1349138227399,32.2882490761031
"18",2025-08-22 04:15:00,0,0,0,0,0,0,0,0,0,-3.11883632093668e-12,-6.64939545094967e-12,0,51.1349138227399,32.2882490761031
"19",2025-08-22 04:30:00,0,0,0,0,0,0,0,0,0,5.35339564085007e-11,-1.39203770086169e-11,0,51.1349138227399,32.2882490761031
"20",2025-08-22 04:45:00,0,0,0,0,0,0,0,0,0,1.90581567585468e-12,1.98971517384052e-11,0,51.1349138227399,32.2882490761031
"21",2025-08-22 05:00:00,0,0,0,0,0,0,0,0,0,1.61578562110662e-11,3.89550346881151e-12,0,51.1349138227399,32.2882490761031
"22",2025-08-22 05:15:00,0,0,0,0,0,0,0,0,0,0.0029997605830431,0.00100138420239091,0,51.1349138227399,32.2882490761031
"23",2025-08-22 05:30:00,0,0,0,0,0,0,0,0,0,0.214585989713669,0.0415870875120163,0,51.1349138227399,32.2882490761031
"24",2025-08-22 05:45:00,0.2,0,371,375,373,4.5,4.6,4.9,59.9,0.212110430002213,0.235289624333382,0,51.1349138227399,32.2882490761031
"25",2025-08-22 06:00:00,0.8,0.5,378,381,380,4.7,4.9,5.3,59.9,0.627853213250637,0.368120178580284,0,51.1349138227399,32.2882490761031
"26",2025-08-22 06:15:00,1.5,1.2,377,380,379,4.8,5.1,5.5,60,1.37204040884972,1.44040358662605,0,51.1349138227399,32.2882490761031
"27",2025-08-22 06:30:00,3.1,2.9,378,380,379,5.9,6.1,6.6,60,3.03022731542587,2.98490715026855,0,51.1349138227399,32.2882490761031
"28",2025-08-22 06:45:00,4.7,4.5,375,378,377,8,7.9,8.5,60,4.72561773955822,5.75587451457977,0,51.1349138227399,32.2882490761031
"29",2025-08-22 07:00:00,7.3,7.1,375,378,377,11.5,11.5,12.6,60,6.38828790187836,7.01920652389526,0,51.1349138227399,32.2882490761031
"30",2025-08-22 07:15:00,9.5,9.3,375,378,376,14.8,14.7,15.9,60,8.11778235435486,8.24680384993553,0,51.1349138227399,32.2882490761031
"31",2025-08-22 07:30:00,5.7,5.5,375,379,376,9.2,9.1,9.9,60,9.87776910066605,9.40493036210537,0,51.1349138227399,32.2882490761031
"32",2025-08-22 07:45:00,14.7,14.2,373,376,374,22.8,22.5,23.9,60,12.9076783657074,11.914942240715,0,51.1349138227399,32.2882490761031
"33",2025-08-22 08:00:00,17.7,17.5,376,379,377,27.1,26.9,27.9,60,13.2261051177979,14.0733957767487,0,51.1349138227399,32.2882490761031
"34",2025-08-22 08:15:00,20.5,20.2,372,376,374,31.5,31.2,32.4,59.9,14.4736164271832,15.895263004303,0,51.1349138227399,32.2882490761031
"35",2025-08-22 08:30:00,23.9,23.6,375,378,377,36.5,36.3,37.4,60,15.6444747209549,16.2316680550575,0,51.1349138227399,32.2882490761031
"36",2025-08-22 08:45:00,27.2,26.9,375,378,376,41.2,41,42,60,22.0990933597088,21.0670734167099,0,51.1349138227399,32.2882490761031
"37",2025-08-22 09:00:00,18.6,21.8,381,382,381,32.5,32.2,33.3,60,21.3383745670319,21.772084236145,0,51.1349138227399,32.2882490761031
"38",2025-08-22 09:15:00,11.7,11.3,378,382,380,17.8,17.4,18.4,60,23.8335292339325,23.5954415440559,0,51.1349138227399,32.2882490761031
"39",2025-08-22 09:30:00,8.6,8.4,379,381,380,13.4,13,14.2,60,23.6093819797039,25.7141573309898,0,51.1349138227399,32.2882490761031
"40",2025-08-22 09:45:00,35.8,35.4,379,381,381,54,53.8,55,60,26.9262544631958,28.2142567634583,0,51.1349138227399,32.2882490761031
"41",2025-08-22 10:00:00,36.8,36.6,378,380,380,56.1,55.7,56.9,60,30.2672252655029,29.5052060365677,0,51.1349138227399,32.2882490761031
"42",2025-08-22 10:15:00,40.7,40.5,377,380,379,62,61.8,62.9,60,32.2482505083084,31.261222076416,0,51.1349138227399,32.2882490761031
"43",2025-08-22 10:30:00,42.9,42.3,377,380,379,64.6,64.5,65.9,59.9,31.4977653026581,34.2245530486107,0,51.1349138227399,32.2882490761031
"44",2025-08-22 10:45:00,14.6,14.2,379,381,380,22.3,21.8,22.7,60,26.8963040530682,31.7742727637291,0,51.1349138227399,32.2882490761031
"45",2025-08-22 11:00:00,42.9,42.5,379,382,381,65,64.4,65.9,60,33.7086209654808,34.5496823072434,0,51.1349138227399,32.2882490761031
"46",2025-08-22 11:15:00,42.4,40.7,380,382,381,62.2,61.8,63.2,60,29.764504814148,26.8938589692116,0,51.1349138227399,32.2882490761031
"47",2025-08-22 11:30:00,40.3,39.2,377,380,379,60.3,59.8,61.1,60,34.2420091629028,31.0878707587719,0,51.1349138227399,32.2882490761031
"48",2025-08-22 11:45:00,45.5,45.3,381,383,381,68.4,68.2,69.4,60,35.1077423095703,36.2226021051407,0,51.1349138227399,32.2882490761031
"49",2025-08-22 12:00:00,46,45.7,378,379,379,69.7,69.2,70.6,60,35.8660508394241,34.9197740733624,0,51.1349138227399,32.2882490761031
"50",2025-08-22 12:15:00,45,44.7,378,381,381,67.8,67.7,68.9,60,31.2096253275871,37.1746918201447,0,51.1349138227399,32.2882490761031
"51",2025-08-22 12:30:00,28.3,25.7,377,380,380,37.5,36.8,38.2,60,35.1943278312683,34.8334541916847,0,51.1349138227399,32.2882490761031
"52",2025-08-22 12:45:00,45.5,45.1,376,378,378,69.2,68.9,70.1,60,35.7440895140171,36.2537823975086,0,51.1349138227399,32.2882490761031
"53",2025-08-22 13:00:00,42.9,42.6,375,376,376,65.6,65.3,66.6,60,38.0572195529938,35.9122591495514,0,51.1349138227399,32.2882490761031
"54",2025-08-22 13:15:00,12.6,12.3,375,378,376,19.4,19,20,59.9,33.6101443886757,34.9937416017056,0,51.1349138227399,32.2882490761031
"55",2025-08-22 13:30:00,13.9,13.5,374,377,375,21.5,21,22.1,60,29.83924690485,32.3175676822662,0,51.1349138227399,32.2882490761031
"56",2025-08-22 13:45:00,41.3,41,375,377,377,63.1,62.7,63.8,59.9,33.2829379558563,32.6683786869049,0,51.1349138227399,32.2882490761031
"57",2025-08-22 14:00:00,43,42.6,375,377,377,65.6,65.2,66.3,60,35.0728960752487,34.7849370360374,0,51.1349138227399,32.2882490761031
"58",2025-08-22 14:15:00,38.3,38.1,376,377,377,58.3,58.1,59.2,60,34.1982245206833,32.2769298791885,0,51.1349138227399,32.2882490761031
"59",2025-08-22 14:30:00,35.7,35.4,376,379,378,54.5,54.1,55.3,60,30.7096837878227,32.6614704430103,0,51.1349138227399,32.2882490761031
"60",2025-08-22 14:45:00,34.9,34.6,376,379,377,53.4,52.7,54,60,28.7392514586449,29.2625152647495,0,51.1349138227399,32.2882490761031
"61",2025-08-22 15:00:00,14,13.5,375,379,378,21.3,20.7,21.9,59.9,26.6789006471634,26.7488717556,0,51.1349138227399,32.2882490761031
"62",2025-08-22 15:15:00,31.2,30.8,376,378,378,47.5,46.9,48.1,59.9,32.5693164825439,27.7912924170494,0,51.1349138227399,32.2882490761031
"63",2025-08-22 15:30:00,29.7,29.4,375,378,377,45.7,45,46.1,59.9,26.1951895236969,24.2575672864914,0,51.1349138227399,32.2882490761031
"64",2025-08-22 15:45:00,28.8,28.5,374,376,376,44.2,43.7,44.8,59.9,26.2201605498791,27.2112558603287,0,51.1349138227399,32.2882490761031
"65",2025-08-22 16:00:00,24.8,24.5,375,378,377,38,37.4,38.7,59.9,22.0768830239773,22.3436924576759,0,51.1349138227399,32.2882490761031
"66",2025-08-22 16:15:00,22.1,21.7,374,377,377,33.9,33.2,34.4,60,22.6219148397446,22.032887339592,0,51.1349138227399,32.2882490761031
"67",2025-08-22 16:30:00,19.5,19.2,375,377,377,30,29.4,30.7,60,18.1600661993027,18.1290346384048,0,51.1349138227399,32.2882490761031
"68",2025-08-22 16:45:00,16.6,16.3,376,379,379,25.4,24.9,26,60,17.4877316892147,16.5294902920723,0,51.1349138227399,32.2882490761031
"69",2025-08-22 17:00:00,13.3,13,375,378,378,20.4,19.9,21.1,60,13.256349414587,13.6939270734787,0,51.1349138227399,32.2882490761031
"70",2025-08-22 17:15:00,11,10.8,378,381,379,17,16.3,17.5,60,11.0832806348801,10.5002668201923,0,51.1349138227399,32.2882490761031
"71",2025-08-22 17:30:00,9.3,9.1,378,380,380,14.4,13.9,15,59.9,9.00188350081444,8.64774256944656,0,51.1349138227399,32.2882490761031
"72",2025-08-22 17:45:00,7.3,7,376,379,378,11.4,11,11.8,60,7.01277067661285,7.60748851299286,0,51.1349138227399,32.2882490761031
"73",2025-08-22 18:00:00,4.4,4.1,377,381,380,7.2,6.9,7.6,60,5.33972429931164,4.78825762867928,0,51.1349138227399,32.2882490761031
"74",2025-08-22 18:15:00,2.6,2.3,378,381,379,5.2,5.1,5.7,59.9,3.3938670039177,3.46072733700275,0,51.1349138227399,32.2882490761031
"75",2025-08-22 18:30:00,1.3,0.9,378,382,380,4.3,4.3,4.7,60,1.81646451354027,1.29281475394964,0,51.1349138227399,32.2882490761031
"76",2025-08-22 18:45:00,0.7,0.3,379,382,381,4.2,4,4.4,60,1.09545168280602,0.671108740568161,0,51.1349138227399,32.2882490761031
"77",2025-08-22 19:00:00,0.1,0,380,382,381,0.5,0.4,0.5,60,0.475953540951014,0.0366959425155073,0,51.1349138227399,32.2882490761031
"78",2025-08-22 19:15:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.117797327786684,0.2180315554142,0,51.1349138227399,32.2882490761031
"79",2025-08-22 19:30:00,0,0,379,383,381,0.5,0.4,0.5,59.9,-0.174530053138733,-0.00180421285331249,0,51.1349138227399,32.2882490761031
"80",2025-08-22 19:45:00,0,0,379,383,381,0.5,0.4,0.5,59.9,-0.0956097304821014,-0.0332965135574341,0,51.1349138227399,32.2882490761031
"81",2025-08-22 20:00:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.00219282582402229,-3.27716656029224e-11,0,51.1349138227399,32.2882490761031
"82",2025-08-22 20:15:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0183789014816284,-2.5473540648818e-11,0,51.1349138227399,32.2882490761031
"83",2025-08-22 20:30:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0158272162079811,-2.94560706242919e-12,0,51.1349138227399,32.2882490761031
"84",2025-08-22 20:45:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0101921394467354,-2.04306337982416e-11,0,51.1349138227399,32.2882490761031
"85",2025-08-22 21:00:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0163344085216522,-1.60128157585859e-11,0,51.1349138227399,32.2882490761031
"86",2025-08-22 21:15:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.00196989215910435,8.37970711290836e-12,0,51.1349138227399,32.2882490761031
"87",2025-08-22 21:30:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.00555801689624786,-1.87399634160101e-12,0,51.1349138227399,32.2882490761031
"88",2025-08-22 21:45:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0138526439666748,-4.29313406348228e-11,0,51.1349138227399,32.2882490761031
"89",2025-08-22 22:00:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0258708268404007,-3.98463122546673e-11,0,51.1349138227399,32.2882490761031
"90",2025-08-22 22:15:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0153370067477226,-7.09657650440931e-12,0,51.1349138227399,32.2882490761031
"91",2025-08-22 22:30:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.0126240268349648,5.17622847110033e-12,0,51.1349138227399,32.2882490761031
"92",2025-08-22 22:45:00,0,0,379,383,381,0.5,0.4,0.5,59.9,0.00680040195584297,-1.7758084461093e-11,0,51.1349138227399,32.2882490761031
"93",2025-08-22 23:00:00,0,0,0,0,0,0,0,0,0,-1.13042332231998e-11,3.73534113168716e-11,0,51.1349138227399,32.2882490761031
"94",2025-08-22 23:15:00,0,0,0,0,0,0,0,0,0,-3.28902574256063e-12,-3.30971628427506e-11,0,51.1349138227399,32.2882490761031
"95",2025-08-22 23:30:00,0,0,0,0,0,0,0,0,0,1.60749219357967e-11,2.93420236557722e-11,0,51.1349138227399,32.2882490761031
"96",2025-08-22 23:45:00,0,0,0,0,0,0,0,0,0,-2.18892842531204e-12,2.21311929635704e-12,0,51.1349138227399,32.2882490761031
