"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-15,0,0,0,0,0,0,0,0,0,-1.26552293077111e-11,-1.8906282261014e-11,0,51.1349138227399,39.6036118684126
"2",2025-08-15 00:15:00,0,0,0,0,0,0,0,0,0,-3.22356298565865e-11,-9.48905572295189e-12,0,51.1349138227399,39.6036118684126
"3",2025-08-15 00:30:00,0,0,0,0,0,0,0,0,0,1.43809774890542e-11,-1.79781317710876e-11,0,51.1349138227399,39.6036118684126
"4",2025-08-15 00:45:00,0,0,0,0,0,0,0,0,0,-2.23911181092262e-11,-1.41145335510373e-12,0,51.1349138227399,39.6036118684126
"5",2025-08-15 01:00:00,0,0,0,0,0,0,0,0,0,-3.53899374604225e-11,-2.81322300434113e-11,0,51.1349138227399,39.6036118684126
"6",2025-08-15 01:15:00,0,0,0,0,0,0,0,0,0,-9.142205119133e-12,1.0409202426672e-11,0,51.1349138227399,39.6036118684126
"7",2025-08-15 01:30:00,0,0,0,0,0,0,0,0,0,6.27499297261238e-11,-9.59417317062616e-12,0,51.1349138227399,39.6036118684126
"8",2025-08-15 01:45:00,0,0,0,0,0,0,0,0,0,2.45772171765566e-11,2.63293292373419e-11,0,51.1349138227399,39.6036118684126
"9",2025-08-15 02:00:00,0,0,0,0,0,0,0,0,0,-1.64744933135808e-12,7.6262965798378e-11,0,51.1349138227399,39.6036118684126
"10",2025-08-15 02:15:00,0,0,0,0,0,0,0,0,0,-5.32290600240231e-11,-3.29544730484486e-11,0,51.1349138227399,39.6036118684126
"11",2025-08-15 02:30:00,0,0,0,0,0,0,0,0,0,2.31060832738876e-11,-3.43829579651356e-11,0,51.1349138227399,39.6036118684126
"12",2025-08-15 02:45:00,0,0,0,0,0,0,0,0,0,-1.73753444105387e-11,1.73446834087372e-11,0,51.1349138227399,39.6036118684126
"13",2025-08-15 03:00:00,0,0,0,0,0,0,0,0,0,-6.02311827242374e-12,9.61245968937874e-11,0,51.1349138227399,39.6036118684126
"14",2025-08-15 03:15:00,0,0,0,0,0,0,0,0,0,-1.20085701346397e-11,-5.31281121075153e-11,0,51.1349138227399,39.6036118684126
"15",2025-08-15 03:30:00,0,0,0,0,0,0,0,0,0,6.74181655049324e-11,2.18330565840006e-11,0,51.1349138227399,39.6036118684126
"16",2025-08-15 03:45:00,0,0,0,0,0,0,0,0,0,-5.13948500156403e-13,-1.36635228991508e-11,0,51.1349138227399,39.6036118684126
"17",2025-08-15 04:00:00,0,0,0,0,0,0,0,0,0,-2.6687316596508e-11,-2.68052313476801e-11,0,51.1349138227399,39.6036118684126
"18",2025-08-15 04:15:00,0,0,0,0,0,0,0,0,0,5.3888812661171e-11,9.83509607613087e-12,0,51.1349138227399,39.6036118684126
"19",2025-08-15 04:30:00,0,0,0,0,0,0,0,0,0,3.22178471833468e-12,2.23750695586205e-11,0,51.1349138227399,39.6036118684126
"20",2025-08-15 04:45:00,0,0,0,0,0,0,0,0,0,-2.67900694161654e-11,2.62657552957535e-11,0,51.1349138227399,39.6036118684126
"21",2025-08-15 05:00:00,0,0,0,0,0,0,0,0,0,-2.62719187885523e-11,-2.59537529200315e-12,0,51.1349138227399,39.6036118684126
