"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-25,0,0,0,0,0,0,0,0,0,1.78587585687637e-11,1.13614713773131e-11,1,51.1349138227399,58.9942705171708
"2",2025-08-25 00:15:00,0,0,0,0,0,0,0,0,0,3.08029800653458e-11,4.10550646483898e-12,1,51.1349138227399,58.9942705171708
"3",2025-08-25 00:30:00,0,0,0,0,0,0,0,0,0,6.12343959510326e-11,2.08038575947285e-11,1,51.1349138227399,58.9942705171708
"4",2025-08-25 00:45:00,0,0,0,0,0,0,0,0,0,-1.36742321774364e-12,-1.62184573709965e-11,1,51.1349138227399,58.9942705171708
"5",2025-08-25 01:00:00,0,0,0,0,0,0,0,0,0,1.76887344568968e-11,2.82936617732048e-11,1,51.1349138227399,58.9942705171708
"6",2025-08-25 01:15:00,0,0,0,0,0,0,0,0,0,2.90627777576447e-12,-2.78178341686726e-11,1,51.1349138227399,58.9942705171708
"7",2025-08-25 01:30:00,0,0,0,0,0,0,0,0,0,-3.34700047969818e-11,2.02481187880039e-11,1,51.1349138227399,58.9942705171708
"8",2025-08-25 01:45:00,0,0,0,0,0,0,0,0,0,-2.97777261584997e-11,-2.06673834472895e-11,1,51.1349138227399,58.9942705171708
"9",2025-08-25 02:00:00,0,0,0,0,0,0,0,0,0,6.87075778841972e-11,2.55349241197109e-11,1,51.1349138227399,58.9942705171708
"10",2025-08-25 02:15:00,0,0,0,0,0,0,0,0,0,2.61711829807609e-13,-3.23510654270649e-11,1,51.1349138227399,58.9942705171708
"11",2025-08-25 02:30:00,0,0,0,0,0,0,0,0,0,4.38141003251076e-11,-4.4616486877203e-11,1,51.1349138227399,58.9942705171708
"12",2025-08-25 02:45:00,0,0,0,0,0,0,0,0,0,2.84593775868416e-11,5.49245160073042e-12,1,51.1349138227399,58.9942705171708
"13",2025-08-25 03:00:00,0,0,0,0,0,0,0,0,0,6.00956752896309e-12,9.76684037595987e-12,1,51.1349138227399,58.9942705171708
