"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-29,0,0,0,0,0,0,0,0,0,1.0790484957397e-11,4.21957820653915e-11,1,51.1349138227399,55.5712969196066
"2",2025-08-29 00:15:00,0,0,0,0,0,0,0,0,0,5.34659847617149e-11,-3.26078869402409e-11,1,51.1349138227399,55.5712969196066
"3",2025-08-29 00:30:00,0,0,0,0,0,0,0,0,0,5.04945404827595e-11,3.39058320969343e-12,1,51.1349138227399,55.5712969196066
"4",2025-08-29 00:45:00,0,0,0,0,0,0,0,0,0,8.41913744807243e-12,-2.71705957129598e-12,1,51.1349138227399,55.5712969196066
"5",2025-08-29 01:00:00,0,0,0,0,0,0,0,0,0,7.6789204031229e-12,2.69793123006821e-11,1,51.1349138227399,55.5712969196066
"6",2025-08-29 01:15:00,0,0,0,0,0,0,0,0,0,-2.14602649211884e-11,-1.1030089110136e-11,1,51.1349138227399,55.5712969196066
"7",2025-08-29 01:30:00,0,0,0,0,0,0,0,0,0,-2.40285564213991e-11,2.02052555978298e-11,1,51.1349138227399,55.5712969196066
"8",2025-08-29 01:45:00,0,0,0,0,0,0,0,0,0,-2.35784631222487e-11,-3.22778709232807e-12,1,51.1349138227399,55.5712969196066
"9",2025-08-29 02:00:00,0,0,0,0,0,0,0,0,0,7.58841782808304e-11,2.46493108570576e-11,1,51.1349138227399,55.5712969196066
"10",2025-08-29 02:15:00,0,0,0,0,0,0,0,0,0,3.3618588000536e-11,-7.89717398583889e-12,1,51.1349138227399,55.5712969196066
"11",2025-08-29 02:30:00,0,0,0,0,0,0,0,0,0,2.08214372396469e-11,-2.02355571091175e-11,1,51.1349138227399,55.5712969196066
"12",2025-08-29 02:45:00,0,0,0,0,0,0,0,0,0,3.71368601918221e-11,2.79443487524986e-11,1,51.1349138227399,55.5712969196066
"13",2025-08-29 03:00:00,0,0,0,0,0,0,0,0,0,1.51626579463482e-12,-1.32232708856463e-11,1,51.1349138227399,55.5712969196066
"14",2025-08-29 03:15:00,0,0,0,0,0,0,0,0,0,1.17438994348049e-11,6.98301382362843e-12,1,51.1349138227399,55.5712969196066
"15",2025-08-29 03:30:00,0,0,0,0,0,0,0,0,0,-6.5465047955513e-11,6.71231560409069e-12,1,51.1349138227399,55.5712969196066
"16",2025-08-29 03:45:00,0,0,0,0,0,0,0,0,0,-2.43805982172489e-11,3.23991477489471e-11,1,51.1349138227399,55.5712969196066
"17",2025-08-29 04:00:00,0,0,0,0,0,0,0,0,0,-1.70435346662998e-11,-2.03666742891073e-13,1,51.1349138227399,55.5712969196066
"18",2025-08-29 04:15:00,0,0,0,0,0,0,0,0,0,3.7476560100913e-12,8.32364149391651e-12,1,51.1349138227399,55.5712969196066
"19",2025-08-29 04:30:00,0,0,0,0,0,0,0,0,0,2.24433280527592e-11,1.627217233181e-11,1,51.1349138227399,55.5712969196066
"20",2025-08-29 04:45:00,0,0,0,0,0,0,0,0,0,-2.76823397725821e-11,-9.19381156563759e-12,1,51.1349138227399,55.5712969196066
