"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-18,0,0,0,0,0,0,0,0,0,-2.44046989828348e-11,-4.49684895575047e-11,0,51.1349138227399,41.4564509051646
"2",2025-08-18 00:15:00,0,0,0,0,0,0,0,0,0,6.56470563262701e-12,-5.5120550096035e-11,0,51.1349138227399,41.4564509051646
"3",2025-08-18 00:30:00,0,0,0,0,0,0,0,0,0,5.82776330411434e-11,2.82978303730488e-11,0,51.1349138227399,41.4564509051646
"4",2025-08-18 00:45:00,0,0,0,0,0,0,0,0,0,-1.86683889478445e-11,-3.66982743144035e-11,0,51.1349138227399,41.4564509051646
"5",2025-08-18 01:00:00,0,0,0,0,0,0,0,0,0,3.42916548252106e-11,1.80996954441071e-12,0,51.1349138227399,41.4564509051646
"6",2025-08-18 01:15:00,0,0,0,0,0,0,0,0,0,-2.18842290341854e-11,1.49126816540957e-11,0,51.1349138227399,41.4564509051646
"7",2025-08-18 01:30:00,0,0,0,0,0,0,0,0,0,2.61385254561901e-11,4.61608543992043e-11,0,51.1349138227399,41.4564509051646
"8",2025-08-18 01:45:00,0,0,0,0,0,0,0,0,0,-2.04574223607779e-11,-3.93545404076576e-11,0,51.1349138227399,41.4564509051646
"9",2025-08-18 02:00:00,0,0,0,0,0,0,0,0,0,5.28309158980846e-11,2.19606980681419e-11,0,51.1349138227399,41.4564509051646
"10",2025-08-18 02:15:00,0,0,0,0,0,0,0,0,0,2.11126357316971e-12,2.4482412263751e-11,0,51.1349138227399,41.4564509051646
"11",2025-08-18 02:30:00,0,0,0,0,0,0,0,0,0,1.02770337834954e-11,-1.62614043802023e-11,0,51.1349138227399,41.4564509051646
"12",2025-08-18 02:45:00,0,0,0,0,0,0,0,0,0,4.80834320187569e-11,-6.53133243322372e-11,0,51.1349138227399,41.4564509051646
"13",2025-08-18 03:00:00,0,0,0,0,0,0,0,0,0,1.67988818138838e-11,-3.73657569289207e-11,0,51.1349138227399,41.4564509051646
"14",2025-08-18 03:15:00,0,0,0,0,0,0,0,0,0,8.6139515042305e-12,-6.54012933373451e-11,0,51.1349138227399,41.4564509051646
"15",2025-08-18 03:30:00,0,0,0,0,0,0,0,0,0,-5.79735077917576e-11,-1.05356555432081e-11,0,51.1349138227399,41.4564509051646
"16",2025-08-18 03:45:00,0,0,0,0,0,0,0,0,0,3.86827439069748e-11,-6.2948115170002e-11,0,51.1349138227399,41.4564509051646
"17",2025-08-18 04:00:00,0,0,0,0,0,0,0,0,0,-4.15901727974415e-11,2.66889054328203e-11,0,51.1349138227399,41.4564509051646
"18",2025-08-18 04:15:00,0,0,0,0,0,0,0,0,0,5.96047472208738e-12,-2.75088604539633e-11,0,51.1349138227399,41.4564509051646
