"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-14,0,0,0,0,0,0,0,0,0,3.491320181638e-12,1.68598741292953e-11,0,51.1349138227399,12.0438261224372
"2",2025-08-14 00:15:00,0,0,0,0,0,0,0,0,0,1.7522931098938e-11,-2.84167728386819e-12,0,51.1349138227399,12.0438261224372
"3",2025-08-14 00:30:00,0,0,0,0,0,0,0,0,0,1.46327065303922e-11,2.7285311371088e-12,0,51.1349138227399,12.0438261224372
"4",2025-08-14 00:45:00,0,0,0,0,0,0,0,0,0,-1.05581898242235e-12,-2.51981504261494e-11,0,51.1349138227399,12.0438261224372
"5",2025-08-14 01:00:00,0,0,0,0,0,0,0,0,0,-1.52716413140297e-12,-8.58040899038315e-12,0,51.1349138227399,12.0438261224372
"6",2025-08-14 01:15:00,0,0,0,0,0,0,0,0,0,3.16411536186934e-12,-1.16728506982327e-11,0,51.1349138227399,12.0438261224372
"7",2025-08-14 01:30:00,0,0,0,0,0,0,0,0,0,-2.49836351722479e-11,1.45506812259555e-11,0,51.1349138227399,12.0438261224372
"8",2025-08-14 01:45:00,0,0,0,0,0,0,0,0,0,-1.97258219122887e-11,-1.2879990041256e-11,0,51.1349138227399,12.0438261224372
"9",2025-08-14 02:00:00,0,0,0,0,0,0,0,0,0,1.78023390471935e-11,-3.43335792422295e-12,0,51.1349138227399,12.0438261224372
"10",2025-08-14 02:15:00,0,0,0,0,0,0,0,0,0,-4.06862236559391e-12,-3.36938980035484e-12,0,51.1349138227399,12.0438261224372
"11",2025-08-14 02:30:00,0,0,0,0,0,0,0,0,0,-1.43238864839077e-11,-6.66793761774898e-12,0,51.1349138227399,12.0438261224372
"12",2025-08-14 02:45:00,0,0,0,0,0,0,0,0,0,2.47276518493891e-11,1.53735037893057e-11,0,51.1349138227399,12.0438261224372
"13",2025-08-14 03:00:00,0,0,0,0,0,0,0,0,0,1.78283285349607e-11,3.23210773058236e-12,0,51.1349138227399,12.0438261224372
"14",2025-08-14 03:15:00,0,0,0,0,0,0,0,0,0,-4.0038675069809e-12,-1.12651828676462e-11,0,51.1349138227399,12.0438261224372
"15",2025-08-14 03:30:00,0,0,0,0,0,0,0,0,0,-1.22181139886379e-13,-1.22166387736797e-11,0,51.1349138227399,12.0438261224372
"16",2025-08-14 03:45:00,0,0,0,0,0,0,0,0,0,-4.55980189144611e-13,-1.6726415604353e-11,0,51.1349138227399,12.0438261224372
"17",2025-08-14 04:00:00,0,0,0,0,0,0,0,0,0,-2.65851356089115e-11,1.67705845087767e-11,0,51.1349138227399,12.0438261224372
