"","collect_date","Inv_PV_kW","Inv_kW","Inv_RS_V","Inv_ST_V","Inv_TR_V","Inv_R_A","Inv_S_A","Inv_T_A","Inv_Hz","DC_hat","AC_hat","decision","tau","error"
"1",2025-08-02,0,0,0,0,0,0,0,0,0,1.69981212820858e-12,2.11163461208344e-11,0,51.1349138227399,16.5557321179721
"2",2025-08-02 00:15:00,0,0,0,0,0,0,0,0,0,1.87365785241127e-11,1.30555275827646e-11,0,51.1349138227399,16.5557321179721
"3",2025-08-02 00:30:00,0,0,0,0,0,0,0,0,0,-4.80633713304997e-11,7.79506471008062e-12,0,51.1349138227399,16.5557321179721
"4",2025-08-02 00:45:00,0,0,0,0,0,0,0,0,0,-8.09396803379059e-12,-1.34158935397863e-11,0,51.1349138227399,16.5557321179721
"5",2025-08-02 01:00:00,0,0,0,0,0,0,0,0,0,-1.53863467276096e-11,-4.45353984832764e-11,0,51.1349138227399,16.5557321179721
"6",2025-08-02 01:15:00,0,0,0,0,0,0,0,0,0,2.73188389837742e-11,3.10103152878582e-12,0,51.1349138227399,16.5557321179721
"7",2025-08-02 01:30:00,0,0,0,0,0,0,0,0,0,3.66761116310954e-12,-2.02110153622925e-12,0,51.1349138227399,16.5557321179721
"8",2025-08-02 01:45:00,0,0,0,0,0,0,0,0,0,2.90867034345865e-11,-2.07669530063868e-11,0,51.1349138227399,16.5557321179721
"9",2025-08-02 02:00:00,0,0,0,0,0,0,0,0,0,-3.6990862339735e-11,-1.12290494143963e-11,0,51.1349138227399,16.5557321179721
"10",2025-08-02 02:15:00,0,0,0,0,0,0,0,0,0,2.42806971073151e-12,-6.23323246836662e-11,0,51.1349138227399,16.5557321179721
"11",2025-08-02 02:30:00,0,0,0,0,0,0,0,0,0,9.65047255158424e-12,2.46662460267544e-11,0,51.1349138227399,16.5557321179721
"12",2025-08-02 02:45:00,0,0,0,0,0,0,0,0,0,-2.07572281360626e-11,3.9656862616539e-11,0,51.1349138227399,16.5557321179721
